Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,cue,category_cue,target,eventno,pairtype,untested_element
11,1602318184063,10/10/2020 08:23:04,1602318183683,1,10/10/2020 09:23:03,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,4,1,1,Screen 1,Zone2,continue_button,3738.884999998845,,,,,0,1,0,,,,,,end_reex_practice,,,,,,,
12,1602318184557,10/10/2020 08:23:04,1602318184178,1,10/10/2020 09:23:04,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,4,1,2,iti,Zone1,timelimit_screen,499.3839999999982,,,,,0,1,0,,,1,,,end_reex_practice,,,,,,,
13,1602318185166,10/10/2020 08:23:05,1602318184728,1,10/10/2020 09:23:04,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,10,3,1,fixation,fixation,fixation,549.5149999999994,,,,,0,1,0,,,,,1,reexposure_trial,,clock,LOCATION,mountain,6,OL,A
14,1602318195123,10/10/2020 08:23:15,1602318194718,1,10/10/2020 09:23:14,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,10,3,2,reex_stimuli,Zone3,timelimit_screen,9989.660000000003,,,,,0,1,0,,,1,,1,reexposure_trial,,clock,LOCATION,mountain,6,OL,A
15,1602318195607,10/10/2020 08:23:15,1602318195217,1,10/10/2020 09:23:15,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,10,3,3,iti,Zone1,timelimit_screen,499.2829999999958,,,,,0,1,0,,,1,,1,reexposure_trial,,clock,LOCATION,mountain,6,OL,A
16,1602318196154,10/10/2020 08:23:16,1602318195766,1,10/10/2020 09:23:15,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,22,4,1,fixation,fixation,fixation,549.6290000000008,,,,,0,1,0,,,,,1,reexposure_trial,,gym,ANIMAL,badger,17,LA,O
17,1602318206150,10/10/2020 08:23:26,1602318205757,1,10/10/2020 09:23:25,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,22,4,2,reex_stimuli,Zone3,timelimit_screen,9989.430999999997,,,,,0,1,0,,,1,,1,reexposure_trial,,gym,ANIMAL,badger,17,LA,O
18,1602318206668,10/10/2020 08:23:26,1602318206256,1,10/10/2020 09:23:26,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,22,4,3,iti,Zone1,timelimit_screen,499.3660000000091,,,,,0,1,0,,,1,,1,reexposure_trial,,gym,ANIMAL,badger,17,LA,O
19,1602318207200,10/10/2020 08:23:27,1602318206805,1,10/10/2020 09:23:26,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,16,5,1,fixation,fixation,fixation,549.5559999999969,,,,,0,1,0,,,,,1,reexposure_trial,,goat,OBJECT,camera,11,AO,L
20,1602318217197,10/10/2020 08:23:37,1602318216795,1,10/10/2020 09:23:36,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,16,5,2,reex_stimuli,Zone3,timelimit_screen,9989.338999999993,,,,,0,1,0,,,1,,1,reexposure_trial,,goat,OBJECT,camera,11,AO,L
21,1602318217682,10/10/2020 08:23:37,1602318217294,1,10/10/2020 09:23:37,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,16,5,3,iti,Zone1,timelimit_screen,499.5540000000037,,,,,0,1,0,,,1,,1,reexposure_trial,,goat,OBJECT,camera,11,AO,L
22,1602318218229,10/10/2020 08:23:38,1602318217843,1,10/10/2020 09:23:37,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,6,6,1,fixation,fixation,fixation,549.4370000000054,,,,,0,1,0,,,,,1,reexposure_trial,,kite,LOCATION,classroom,2,OL,A
23,1602318228255,10/10/2020 08:23:48,1602318227833,1,10/10/2020 09:23:47,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,6,6,2,reex_stimuli,Zone3,timelimit_screen,9989.493999999992,,,,,0,1,0,,,1,,1,reexposure_trial,,kite,LOCATION,classroom,2,OL,A
24,1602318228724,10/10/2020 08:23:48,1602318228332,1,10/10/2020 09:23:48,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,6,6,3,iti,Zone1,timelimit_screen,499.39100000000326,,,,,0,1,0,,,1,,1,reexposure_trial,,kite,LOCATION,classroom,2,OL,A
25,1602318229271,10/10/2020 08:23:49,1602318228882,1,10/10/2020 09:23:48,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,8,7,1,fixation,fixation,fixation,549.4000000000087,,,,,0,1,0,,,,,1,reexposure_trial,,backpack,LOCATION,post office,4,OL,A
26,1602318239257,10/10/2020 08:23:59,1602318238872,1,10/10/2020 09:23:58,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,8,7,2,reex_stimuli,Zone3,timelimit_screen,9989.530999999988,,,,,0,1,0,,,1,,1,reexposure_trial,,backpack,LOCATION,post office,4,OL,A
27,1602318239757,10/10/2020 08:23:59,1602318239371,1,10/10/2020 09:23:59,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,8,7,3,iti,Zone1,timelimit_screen,499.59300000000803,,,,,0,1,0,,,1,,1,reexposure_trial,,backpack,LOCATION,post office,4,OL,A
28,1602318240319,10/10/2020 08:24:00,1602318239920,1,10/10/2020 09:23:59,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,9,8,1,fixation,fixation,fixation,549.281999999992,,,,,0,1,0,,,,,1,reexposure_trial,,carrot,LOCATION,circus,5,OL,A
29,1602318250287,10/10/2020 08:24:10,1602318249910,1,10/10/2020 09:24:09,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,9,8,2,reex_stimuli,Zone3,timelimit_screen,9989.572,,,,,0,1,0,,,1,,1,reexposure_trial,,carrot,LOCATION,circus,5,OL,A
30,1602318250789,10/10/2020 08:24:10,1602318250410,1,10/10/2020 09:24:10,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,9,8,3,iti,Zone1,timelimit_screen,499.3500000000058,,,,,0,1,0,,,1,,1,reexposure_trial,,carrot,LOCATION,circus,5,OL,A
31,1602318251353,10/10/2020 08:24:11,1602318250959,1,10/10/2020 09:24:10,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,18,9,1,fixation,fixation,fixation,549.7090000000026,,,,,0,1,0,,,,,1,reexposure_trial,,forest,ANIMAL,chicken,13,LA,O
32,1602318261332,10/10/2020 08:24:21,1602318260949,1,10/10/2020 09:24:20,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,18,9,2,reex_stimuli,Zone3,timelimit_screen,9989.188999999984,,,,,0,1,0,,,1,,1,reexposure_trial,,forest,ANIMAL,chicken,13,LA,O
33,1602318261832,10/10/2020 08:24:21,1602318261448,1,10/10/2020 09:24:21,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,18,9,3,iti,Zone1,timelimit_screen,499.6500000000233,,,,,0,1,0,,,1,,1,reexposure_trial,,forest,ANIMAL,chicken,13,LA,O
34,1602318262382,10/10/2020 08:24:22,1602318261997,1,10/10/2020 09:24:21,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,5,10,1,fixation,fixation,fixation,549.4009999999835,,,,,0,1,0,,,,,1,reexposure_trial,,dice,LOCATION,theatre,1,OL,A
35,1602318272378,10/10/2020 08:24:32,1602318271988,1,10/10/2020 09:24:31,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,5,10,2,reex_stimuli,Zone3,timelimit_screen,9989.394,,,,,0,1,0,,,1,,1,reexposure_trial,,dice,LOCATION,theatre,1,OL,A
36,1602318272878,10/10/2020 08:24:32,1602318272487,1,10/10/2020 09:24:32,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,5,10,3,iti,Zone1,timelimit_screen,499.4679999999935,,,,,0,1,0,,,1,,1,reexposure_trial,,dice,LOCATION,theatre,1,OL,A
37,1602318273431,10/10/2020 08:24:33,1602318273036,1,10/10/2020 09:24:33,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,7,11,1,fixation,fixation,fixation,549.4270000000251,,,,,0,1,0,,,,,1,reexposure_trial,,skipping rope,LOCATION,church,3,OL,A
38,1602318283413,10/10/2020 08:24:43,1602318283026,1,10/10/2020 09:24:43,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,7,11,2,reex_stimuli,Zone3,timelimit_screen,9989.623999999982,,,,,0,1,0,,,1,,1,reexposure_trial,,skipping rope,LOCATION,church,3,OL,A
39,1602318283913,10/10/2020 08:24:43,1602318283525,1,10/10/2020 09:24:43,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,7,11,3,iti,Zone1,timelimit_screen,499.31700000001,,,,,0,1,0,,,1,,1,reexposure_trial,,skipping rope,LOCATION,church,3,OL,A
40,1602318285252,10/10/2020 08:24:45,1602318284864,1,10/10/2020 09:24:44,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,14,1,1,attention,Zone3,response_keyboard_single,1286.4599999738857,,,1,1,1,0,0,,,,,,attention_check,,,,,,,
41,1602318285753,10/10/2020 08:24:45,1602318285357,1,10/10/2020 09:24:45,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,14,1,2,iti,Zone1,timelimit_screen,499.27999999999884,,,,,0,1,0,,,1,,,attention_check,,,,,,,
42,1602318286300,10/10/2020 08:24:46,1602318285905,1,10/10/2020 09:24:45,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,11,12,1,fixation,fixation,fixation,549.4190000000235,,,,,0,1,0,,,,,1,reexposure_trial,,kangaroo,OBJECT,book,7,AO,L
43,1602318296277,10/10/2020 08:24:56,1602318295896,1,10/10/2020 09:24:55,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,11,12,2,reex_stimuli,Zone3,timelimit_screen,9989.559999999998,,,,,0,1,0,,,1,,1,reexposure_trial,,kangaroo,OBJECT,book,7,AO,L
44,1602318296792,10/10/2020 08:24:56,1602318296395,1,10/10/2020 09:24:56,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,11,12,3,iti,Zone1,timelimit_screen,499.36599999998,,,,,0,1,0,,,1,,1,reexposure_trial,,kangaroo,OBJECT,book,7,AO,L
45,1602318297323,10/10/2020 08:24:57,1602318296944,1,10/10/2020 09:24:56,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,23,13,1,fixation,fixation,fixation,549.5869999999995,,,,,0,1,0,,,,,1,reexposure_trial,,university,ANIMAL,wolf,18,LA,O
46,1602318307320,10/10/2020 08:25:07,1602318306934,1,10/10/2020 09:25:06,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,23,13,2,reex_stimuli,Zone3,timelimit_screen,9989.358000000007,,,,,0,1,0,,,1,,1,reexposure_trial,,university,ANIMAL,wolf,18,LA,O
47,1602318307820,10/10/2020 08:25:07,1602318307433,1,10/10/2020 09:25:07,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,23,13,3,iti,Zone1,timelimit_screen,499.30199999999604,,,,,0,1,0,,,1,,1,reexposure_trial,,university,ANIMAL,wolf,18,LA,O
48,1602318308368,10/10/2020 08:25:08,1602318307982,1,10/10/2020 09:25:07,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,20,14,1,fixation,fixation,fixation,549.4649999999965,,,,,0,1,0,,,,,1,reexposure_trial,,living room,ANIMAL,monkey,15,LA,O
49,1602318318359,10/10/2020 08:25:18,1602318317972,1,10/10/2020 09:25:17,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,20,14,2,reex_stimuli,Zone3,timelimit_screen,9989.54700000002,,,,,0,1,0,,,1,,1,reexposure_trial,,living room,ANIMAL,monkey,15,LA,O
50,1602318318843,10/10/2020 08:25:18,1602318318471,1,10/10/2020 09:25:18,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,20,14,3,iti,Zone1,timelimit_screen,499.7139999999781,,,,,0,1,0,,,1,,1,reexposure_trial,,living room,ANIMAL,monkey,15,LA,O
51,1602318319412,10/10/2020 08:25:19,1602318319020,1,10/10/2020 09:25:19,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,13,15,1,fixation,fixation,fixation,549.4100000000035,,,,,0,1,0,,,,,1,reexposure_trial,,butterfly,OBJECT,spoon,9,AO,L
52,1602318329404,10/10/2020 08:25:29,1602318329010,1,10/10/2020 09:25:29,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,13,15,2,reex_stimuli,Zone3,timelimit_screen,9989.306000000011,,,,,0,1,0,,,1,,1,reexposure_trial,,butterfly,OBJECT,spoon,9,AO,L
53,1602318329889,10/10/2020 08:25:29,1602318329509,1,10/10/2020 09:25:29,20655,19,task-qed5,,7156528,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Retrieval/Reexposure,27,17,attention-pass,attention-pass,17_reex_ret,17_reex_ret,13,15,3,iti,Zone1,timelimit_screen,499.4309999999823,,,,,0,1,0,,,1,,1,reexposure_trial,,butterfly,OBJECT,spoon,9,AO,L
